"English language learners","Enrollment","Guidance counselors","instructional_aides_fte","lea_admin_support_staff_fte","lea_administrators_fte","librarian_specialists_fte","librarian_support_staff_fte","number_of_schools","other_staff_fte","school_admin_support_staff_fte","school_administrators_fte","school_counselors_fte","school_psychologists_fte","school_staff_total_fte","spec_ed_students","supervisory_union_number","support_staff_other_fte","support_staff_stu_wo_psych_fte","support_staff_students_fte","teachers_elementary_fte","teachers_kindergarten_fte","teachers_prek_fte","teachers_secondary_fte","teachers_total_fte","teachers_ungraded_fte","migrantYN"
0,152,0,4,1,0,0,0,3,0,-1,0,0,0,0,27,0,6,0,0,9,-1,-1,5,15,0,"No"
33,1293,3,50,13,2,3,4,3,0,-1,4,0,0,0,260,0,46,0,4,59,-1,-1,33,92,0,"No"
0,480,1,2,4,1,1,1,2,0,-1,2,0,0,0,97,0,15,0,0,19,-1,-1,19,38,0,"No"
-1,0,0,0,0,3,0,0,1,0,-1,0,0,0,0,0,0,0,0,34,2,-1,-1,0,8,6,"No"
-2,-2,1,0,0,1,0,0,0,0,-1,0,0,0,0,-2,0,0,0,18,0,-1,-1,0,0,0,"No"
-1,0,2,0,0,4,0,0,1,0,-1,0,0,0,0,0,0,0,0,10,22,-1,-1,0,22,0,"No"
-1,0,0,0,0,3,0,0,4,0,-1,0,0,0,0,0,0,0,0,7,11,-1,-1,0,12,1,"No"
-1,0,0,0,0,4,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,3,-1,-1,0,8,5,"No"
-2,-2,0,0,0,4,0,0,0,0,-1,0,0,0,0,-2,0,0,0,25,0,-1,-1,0,14,14,"No"
-2,-2,0,0,0,2,0,0,0,0,-1,0,0,0,0,-2,0,0,0,17,0,-1,-1,0,3,3,"No"
-1,0,0,0,0,5,1,0,3,0,-1,0,0,0,0,0,0,0,0,23,0,-1,-1,0,10,10,"No"
-1,0,0,0,0,11,0,0,8,0,-1,0,0,0,0,0,0,0,0,24,19,-1,-1,0,22,3,"No"
-2,-2,0,0,0,6,0,0,0,0,-1,0,0,0,0,-2,0,0,0,13,0,-1,-1,0,5,5,"No"
-1,0,0,0,0,3,0,0,3,0,-1,0,0,0,0,0,0,0,0,14,4,-1,-1,1,6,1,"No"
-1,0,0,0,0,4,1,0,2,0,-1,0,0,0,0,0,0,0,0,11,1,-1,-1,0,16,15,"No"
-1,0,0,0,0,3,0,0,2,0,-1,0,0,0,0,0,0,0,0,6,1,-1,-1,2,3,0,"No"
-2,-2,0,0,0,7,0,0,0,0,-1,0,0,0,0,-2,0,0,0,14,0,-1,-1,0,2,2,"No"
-2,-2,0,0,0,1,1,0,0,0,-1,0,0,0,0,-2,0,0,0,9,0,-1,-1,0,8,8,"No"
-2,-2,0,0,0,1,0,0,0,0,-1,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,0,0,"No"
-2,-2,0,0,0,3,0,0,0,0,-1,0,0,0,0,-2,0,0,0,0,0,-1,-1,0,0,0,"No"
65,586,2,-1,-1,5,0,-1,8,0,-1,1,0,0,0,146,0,-1,0,1,11,0,0,18,33,4,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
230,4404,9,-1,-1,5,3,-1,10,0,-1,11,0,0,0,604,0,-1,0,6,119,9,2,89,262,43,"No"
31737,309051,598,-1,-1,205,295,-1,347,0,-1,705,0,0,0,32045,0,-1,0,357,7864,678,77,5522,16426,2285,"No"
693,6807,18,-1,-1,5,4,-1,14,0,-1,19,0,0,0,818,0,-1,0,6,166,11,0,165,409,66,"No"
1141,9752,24,-1,-1,6,16,-1,32,0,-1,29,0,0,0,1061,0,-1,0,13,263,24,1,231,593,74,"No"
7,77,0,-1,-1,1,0,-1,3,0,-1,0,0,0,0,7,0,-1,0,0,7,0,0,0,8,1,"Yes"
12,246,2,-1,-1,1,1,-1,3,0,-1,1,0,0,0,24,0,-1,0,0,9,1,0,12,24,2,"No"
436,3555,8,-1,-1,6,1,-1,14,0,-1,11,0,0,0,472,0,-1,0,1,98,9,1,77,217,32,"No"
100,1285,3,-1,-1,2,1,-1,8,0,-1,4,0,0,0,129,0,-1,0,3,23,3,0,29,69,13,"Yes"
75,945,1,-1,-1,2,0,-1,10,0,-1,8,0,0,0,104,0,-1,0,0,26,3,0,43,81,9,"No"
1200,9268,18,-1,-1,5,15,-1,21,0,-1,31,0,0,0,1217,0,-1,0,12,234,18,0,217,545,76,"No"
107,612,0,-1,-1,2,1,-1,4,0,-1,2,0,0,0,105,0,-1,0,0,21,3,0,21,53,8,"No"
1016,6427,16,-1,-1,6,2,-1,25,0,-1,22,0,0,0,1015,0,-1,0,5,150,19,0,158,396,67,"Yes"
1026,8116,18,-1,-1,11,4,-1,11,0,-1,20,0,0,0,1001,0,-1,0,7,217,16,0,173,482,76,"No"
114,721,2,-1,-1,1,1,-1,5,0,-1,3,0,0,0,114,0,-1,0,1,22,2,1,22,59,12,"No"
57,427,1,-1,-1,1,0,-1,4,0,-1,4,0,0,0,94,0,-1,0,0,9,2,0,17,34,5,"No"
8469,65663,163,-1,-1,40,27,-1,105,0,-1,168,0,0,0,8512,0,-1,0,76,1673,154,12,1237,3640,563,"Yes"
182,1420,3,-1,-1,2,1,-1,10,0,-1,9,0,0,0,204,0,-1,0,2,36,3,1,32,86,14,"No"
-2,-2,-1,-1,3,4,-1,-1,0,0,-1,-1,0,0,0,-2,31,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,5,5,-1,-1,0,0,-1,-1,0,0,0,-2,33,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
3,896,4,18,-1,-1,1,1,1,0,8,3,0,0,0,-1,24,21,0,-1,0,0,0,79,79,-2,"No"
-2,-2,-1,-1,6,6,-1,-1,0,0,-1,-1,0,0,0,-2,24,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,5,6,-1,-1,0,0,-1,-1,0,0,0,-2,56,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,5,4,-1,-1,0,0,-1,-1,0,0,0,-2,61,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,4,10,-1,-1,0,0,-1,-1,0,0,0,-2,62,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,7,5,-1,-1,0,0,-1,-1,0,0,0,-2,25,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,8,13,-1,-1,0,0,-1,-1,0,0,0,-2,47,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,5,4,-1,-1,0,0,-1,-1,0,0,0,-2,64,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,7,4,-1,-1,0,0,-1,-1,0,0,0,-2,66,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,4,-1,-1,0,0,-1,-1,0,0,0,-2,68,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,3,3,-1,-1,0,0,-1,-1,0,0,0,-2,74,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
6,3015,14,85,-1,-1,2,5,2,0,23,9,0,0,0,-1,16,67,0,-1,98,0,0,129,227,-2,"No"
-2,-2,-1,-1,7,3,-1,-1,0,0,-1,-1,0,0,0,-2,70,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,0,-2,71,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,0,-2,72,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,5,9,-1,-1,0,0,-1,-1,0,0,0,-2,73,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,0,-2,75,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,-2,76,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,2,4,-1,-1,0,0,-1,-1,0,0,0,-2,67,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,0,-1,-1,0,0,-1,-1,0,0,0,-2,77,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,10,11,-1,-1,0,0,-1,-1,0,0,0,-2,88,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,6,5,-1,-1,0,0,-1,-1,0,0,0,-2,80,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,37,0,1,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,-1,0,0,0,3,3,-2,"No"
0,55,0,0,-1,-1,0,0,2,0,1,1,0,0,0,-1,0,0,0,-1,0,0,0,4,4,-2,"No"
0,52,0,1,-1,-1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,4,0,0,0,4,-2,"No"
-2,-2,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,0,-2,301,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,2,1,-1,-1,0,0,-1,-1,0,0,0,-2,79,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,98,0,0,-1,0,0,0,0,0,-2,"No"
0,503,2,13,-1,-1,1,2,3,0,8,5,0,0,0,-1,20,20,0,-1,24,1,0,16,42,-2,"No"
0,67,0,0,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,-1,0,0,0,7,7,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
0,21,0,0,-1,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,2,2,-2,"No"
0,63,0,3,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,-1,3,1,0,0,4,-2,"No"
0,32,0,0,-1,-1,0,0,2,0,0,0,0,0,0,-1,0,0,0,-1,2,0,0,0,3,-2,"No"
0,20,0,0,-1,-1,0,0,1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,0,3,3,-2,"No"
0,55,0,1,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,-1,5,0,0,0,5,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
-2,-2,-1,-1,3,3,-1,-1,0,0,-1,-1,0,0,0,-2,84,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,0,1,-1,-1,0,0,-1,-1,0,0,0,-2,83,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,0,-2,82,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,"No"
0,96,0,3,-1,-1,0,0,1,0,1,1,0,0,0,-1,0,0,0,-1,0,0,0,7,7,-2,"No"
0,567,3,5,-1,-1,1,1,1,0,6,2,0,0,0,-1,301,14,0,-1,0,0,0,43,43,-2,"No"
-2,-2,-1,-1,10,7,-1,-1,0,0,-1,-1,0,0,0,-2,81,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
7,674,3,29,-1,-1,2,0,3,0,4,3,0,0,0,-1,64,26,0,-1,34,2,0,15,52,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,9,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
5,442,2,27,-1,-1,1,1,2,0,6,2,0,0,0,-1,53,15,0,-1,35,2,0,0,37,-2,"No"
1,598,2,29,-1,-1,1,1,1,0,4,2,0,0,0,-1,72,5,0,-1,42,2,1,0,45,-2,"No"
9,1576,6,57,-1,-1,2,4,3,0,8,5,0,0,0,-1,39,45,0,-1,123,3,0,0,126,-2,"No"
0,233,0,6,-1,-1,0,1,1,0,1,2,0,0,0,-1,46,6,0,-1,22,1,0,0,23,-2,"No"
1,157,1,2,-1,-1,0,0,1,0,1,1,0,0,0,-1,2,7,0,-1,17,1,0,0,18,-2,"No"
4,565,1,16,-1,-1,1,0,1,0,3,2,0,0,0,-1,15,20,0,-1,42,0,0,0,42,-2,"No"
0,534,2,27,-1,-1,1,0,1,0,4,2,0,0,0,-1,51,14,0,-1,39,2,1,0,42,-2,"No"
1,954,4,58,-1,-1,2,0,2,0,5,4,0,0,0,-1,74,20,0,-1,62,3,2,0,67,-2,"No"
2,312,1,15,-1,-1,1,1,1,0,2,1,0,0,0,-1,9,15,0,-1,25,2,0,0,27,-2,"No"
0,60,0,0,-1,-1,0,0,1,0,0,1,0,0,0,-1,23,2,0,-1,8,1,0,0,9,-2,"No"
11,3738,13,98,-1,-1,6,5,6,0,18,12,0,0,0,-1,25,118,0,-1,200,6,3,47,257,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,23,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
3,1557,5,81,-1,-1,3,1,6,0,11,5,0,0,0,-1,3,51,0,-1,66,3,0,46,116,-2,"No"
0,204,0,10,-1,-1,1,1,1,0,2,1,0,0,0,-1,35,5,0,-1,20,1,0,0,21,-2,"No"
3,1701,6,70,-1,-1,3,4,3,0,10,6,0,0,0,-1,67,52,0,-1,72,3,0,60,136,-2,"No"
3,412,1,20,-1,-1,0,0,1,0,3,2,0,0,0,-1,16,8,0,-1,26,1,0,0,28,-2,"No"
5,634,2,21,-1,-1,2,0,2,0,4,3,0,0,0,-1,41,22,0,-1,40,2,0,0,42,-2,"No"
0,335,1,15,-1,-1,0,1,1,0,2,2,0,0,0,-1,48,9,0,-1,25,1,1,0,27,-2,"No"
2,474,1,9,-1,-1,1,0,1,0,2,2,0,0,0,-1,15,13,0,-1,34,1,0,0,36,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,9,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,650,1,30,-1,-1,1,0,1,0,3,2,0,0,0,-1,14,18,0,-1,45,0,1,0,46,-2,"No"
0,377,1,25,-1,-1,1,0,1,0,2,1,0,0,0,-1,29,9,0,-1,27,2,0,0,29,-2,"No"
1,242,1,15,-1,-1,0,0,1,0,1,1,0,0,0,-1,53,11,0,-1,22,1,0,0,23,-2,"No"
13,1949,9,75,-1,-1,3,4,5,0,14,11,0,0,0,-1,6,74,0,-1,108,5,1,57,171,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,7,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,484,2,26,-1,-1,1,1,2,0,5,2,0,0,0,-1,7,20,0,-1,23,1,0,18,43,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,7,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
150,5164,19,179,-1,-1,4,11,10,0,26,16,0,0,0,-1,8,120,0,-1,214,10,4,118,347,-2,"No"
13,2960,12,95,-1,-1,5,1,11,0,21,10,0,0,0,-1,1,36,0,-1,157,6,2,81,247,-2,"No"
10,1953,9,63,-1,-1,5,1,5,0,17,7,0,0,0,-1,9,75,0,-1,95,3,0,72,171,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,98,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,148,0,6,-1,-1,1,0,1,0,1,1,0,0,0,-1,6,3,0,-1,13,1,0,0,14,-2,"No"
0,23,0,1,-1,-1,0,0,1,0,0,0,0,0,0,-1,43,0,0,-1,1,0,0,0,2,-2,"No"
4,515,2,42,-1,-1,1,1,1,0,3,2,0,0,0,-1,53,19,0,-1,47,2,1,0,50,-2,"No"
61,3784,15,156,-1,-1,4,7,8,0,17,16,0,0,0,-1,10,115,0,-1,296,0,3,0,299,-2,"No"
102,4153,14,121,-1,-1,5,3,5,0,21,10,0,0,0,-1,11,108,0,-1,148,7,4,116,275,-2,"No"
9,1139,8,38,-1,-1,2,4,2,0,10,3,0,0,0,-1,70,27,0,-1,38,0,0,58,97,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,20,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,208,0,6,-1,-1,1,0,1,0,1,1,0,0,0,-1,19,7,0,-1,15,1,0,0,16,-2,"No"
1,192,0,12,-1,-1,0,0,1,0,1,1,0,0,0,-1,16,4,0,-1,15,1,0,0,16,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,9,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,48,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
6,1035,3,39,-1,-1,2,2,3,0,9,3,0,0,0,-1,14,32,0,-1,54,2,2,32,90,-2,"No"
2,436,1,20,-1,-1,1,1,1,0,4,2,0,0,0,-1,53,19,0,-1,37,1,0,0,38,-2,"No"
0,20,0,1,-1,-1,0,0,1,0,0,0,0,0,0,-1,20,1,0,-1,2,0,0,0,2,-2,"No"
14,1023,2,57,-1,-1,2,2,2,0,8,4,0,0,0,-1,16,22,0,-1,71,5,2,0,78,-2,"No"
0,1817,7,75,-1,-1,3,3,12,0,16,6,0,0,0,-1,60,61,0,-1,90,6,1,51,149,-2,"No"
7,1497,7,32,-1,-1,3,0,3,0,9,5,0,0,0,-1,61,11,0,-1,68,3,1,33,105,-2,"No"
11,1406,6,65,-1,-1,2,2,5,0,8,6,0,0,0,-1,18,41,0,-1,66,4,0,33,104,-2,"No"
0,95,0,2,-1,-1,0,0,1,0,1,1,0,0,0,-1,13,8,0,-1,7,0,0,0,8,-2,"No"
1,544,2,16,-1,-1,1,0,1,0,3,2,0,0,0,-1,14,2,0,-1,41,2,1,0,44,-2,"No"
3,1347,7,59,-1,-1,2,3,3,0,10,6,0,0,0,-1,73,40,0,-1,64,2,0,45,111,-2,"No"
0,424,2,23,-1,-1,1,0,1,0,2,2,0,0,0,-1,79,3,0,-1,30,2,0,0,32,-2,"No"
32,3033,10,62,-1,-1,4,3,5,0,17,10,0,0,0,-1,19,81,0,-1,113,3,2,88,207,-2,"No"
0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-2,"No"
0,159,0,14,-1,-1,0,1,1,0,1,1,0,0,0,-1,71,5,0,-1,13,1,0,0,14,-2,"No"
13,2656,13,91,-1,-1,3,11,8,0,18,11,0,0,0,-1,49,79,0,-1,154,5,2,72,235,-2,"No"
1,243,0,10,-1,-1,1,0,1,0,1,1,0,0,0,-1,75,7,0,-1,13,2,0,0,15,-2,"No"
2,355,1,11,-1,-1,1,0,1,0,2,1,0,0,0,-1,50,11,0,-1,32,1,0,0,33,-2,"No"
2,1025,11,47,-1,-1,3,3,2,0,10,4,0,0,0,-1,55,42,0,-1,83,2,2,0,88,-2,"No"
7,1231,4,30,-1,-1,3,0,3,0,10,6,0,0,0,-1,21,43,0,-1,102,3,1,0,106,-2,"No"
0,255,0,11,-1,-1,1,0,1,0,2,1,0,0,0,-1,21,11,0,-1,24,1,0,0,25,-2,"No"
17,489,0,42,-1,-1,1,1,1,0,2,2,0,0,0,-1,70,9,0,-1,38,3,0,0,41,-2,"No"
0,55,0,1,-1,-1,0,0,1,0,1,0,0,0,0,-1,29,3,0,-1,6,0,0,0,6,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,9,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
4,780,4,40,-1,-1,1,2,3,0,6,5,0,0,0,-1,23,12,0,-1,48,3,0,28,80,-2,"No"
1,428,1,17,-1,-1,1,0,1,0,3,2,0,0,0,-1,24,13,0,-1,40,1,1,0,43,-2,"No"
0,88,0,2,-1,-1,0,0,1,0,1,1,0,0,0,-1,18,3,0,-1,7,0,0,0,7,-2,"No"
8,1427,4,29,-1,-1,3,3,3,0,6,6,0,0,0,-1,34,43,0,-1,73,4,1,40,118,-2,"No"
3,664,4,38,-1,-1,1,0,3,0,6,3,0,0,0,-1,38,25,0,-1,35,2,1,23,61,-2,"No"
0,199,0,7,-1,-1,1,0,1,0,2,1,0,0,0,-1,48,8,0,-1,24,1,0,0,25,-2,"No"
6,792,2,42,-1,-1,2,1,2,0,5,4,0,0,0,-1,41,27,0,-1,57,3,0,0,61,-2,"No"
0,1355,6,38,-1,-1,2,1,2,0,9,5,0,0,0,-1,41,28,0,-1,36,0,0,64,100,-2,"No"
55,1512,3,32,-1,-1,1,3,3,0,5,6,0,0,0,-1,15,52,0,-1,92,4,1,0,97,-2,"No"
0,1035,3,39,-1,-1,2,3,4,0,6,4,0,0,0,-1,66,35,0,-1,51,1,0,27,80,-2,"No"
67,4112,13,95,-1,-1,3,5,6,0,23,19,0,0,0,-1,81,76,0,-1,159,0,3,94,257,-2,"No"
14,1199,4,69,-1,-1,2,2,4,0,5,5,0,0,0,-1,2,29,0,-1,60,2,0,32,95,-2,"No"
0,50,0,1,-1,-1,0,0,1,0,1,0,0,0,0,-1,9,3,0,-1,5,0,0,0,5,-2,"No"
2,1694,6,45,-1,-1,4,3,4,0,8,5,0,0,0,-1,47,23,0,-1,93,8,2,43,146,-2,"No"
12,2012,8,76,-1,-1,4,3,6,0,14,7,0,0,0,-1,65,71,0,-1,110,5,0,52,167,-2,"No"
22,3664,19,214,-1,-1,7,3,7,0,29,15,0,0,0,-1,29,107,0,-1,144,12,5,138,299,-2,"No"
0,214,0,7,-1,-1,0,0,1,0,1,1,0,0,0,-1,16,3,0,-1,16,1,0,0,17,-2,"No"
51,2269,10,54,-1,-1,5,2,5,0,15,8,0,0,0,-1,30,73,0,-1,124,6,2,69,202,-2,"No"
0,116,0,5,-1,-1,1,0,1,0,1,1,0,0,0,-1,35,3,0,-1,9,0,0,0,10,-2,"No"
0,16,0,0,-1,-1,0,0,1,0,0,0,0,0,0,-1,35,0,0,-1,0,0,0,0,1,-2,"No"
55,1880,9,70,-1,-1,5,6,7,0,13,9,0,0,0,-1,88,34,0,-1,102,4,3,60,170,-2,"No"
4,369,1,10,-1,-1,1,1,3,0,3,2,0,0,0,-1,68,11,0,-1,23,2,0,17,42,-2,"No"
0,396,2,9,-1,-1,0,0,3,0,3,1,0,0,0,-1,35,12,0,-1,23,1,0,11,35,-2,"No"
1,1647,5,26,-1,-1,3,0,3,0,9,6,0,0,0,-1,27,40,0,-1,68,0,2,42,113,-2,"No"
15,867,3,24,-1,-1,3,0,3,0,8,5,0,0,0,-1,84,27,0,-1,54,4,1,26,85,-2,"No"
18,5413,20,180,-1,-1,8,12,6,0,30,15,0,0,0,-1,12,145,0,-1,243,9,3,137,393,-2,"No"
0,178,0,6,-1,-1,0,0,1,0,1,1,0,0,0,-1,76,5,0,-1,16,0,0,0,17,-2,"No"
0,81,0,3,-1,-1,0,0,1,0,1,1,0,0,0,-1,63,0,0,-1,7,0,0,0,7,-2,"No"
0,170,1,6,-1,-1,1,0,1,0,1,1,0,0,0,-1,13,10,0,-1,14,1,0,0,15,-2,"No"
1273,16309,53,317,-1,-1,24,16,22,0,49,60,0,0,0,-1,37,251,0,-1,716,41,19,357,1134,-2,"No"
0,179,1,11,-1,-1,0,0,1,0,1,1,0,0,0,-1,29,6,0,-1,15,2,0,0,17,-2,"No"
0,45,0,2,-1,-1,0,0,1,0,1,0,0,0,0,-1,29,2,0,-1,4,0,0,0,5,-2,"No"
5,1303,5,40,-1,-1,2,1,6,0,4,6,0,0,0,-1,63,24,0,-1,69,0,1,36,106,-2,"No"
0,1437,7,61,-1,-1,4,1,4,0,8,6,0,0,0,-1,62,19,0,-1,75,3,0,35,115,-2,"No"
27,4576,17,181,-1,-1,6,9,6,0,28,14,0,0,0,-1,26,123,0,-1,256,8,2,61,328,-2,"No"
9,2718,16,87,-1,-1,2,5,7,0,17,12,0,0,0,-1,46,115,0,-1,125,5,2,55,188,-2,"No"
-2,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-2,61,-1,0,-1,-1,-1,-1,-1,-1,-2,"No"
0,113,0,4,-1,-1,0,0,1,0,1,1,0,0,0,-1,20,2,0,-1,7,0,0,0,7,-2,"No"
27,2558,9,91,-1,-1,3,4,4,0,21,7,0,0,0,-1,40,67,0,-1,114,0,2,71,187,-2,"No"
12,2240,9,128,-1,-1,4,5,9,0,10,8,0,0,0,-1,38,35,0,-1,116,5,2,67,191,-2,"No"
0,78,0,3,-1,-1,0,0,1,0,0,0,0,0,0,-1,77,3,0,-1,7,0,0,0,8,-2,"No"
1,253,1,11,-1,-1,0,0,1,0,2,1,0,0,0,-1,39,6,0,-1,16,1,0,0,17,-2,"No"
4,681,3,26,-1,-1,2,3,3,0,4,3,0,0,0,-1,45,20,0,-1,45,1,1,22,70,-2,"No"
494,12515,38,354,-1,-1,19,4,20,0,70,33,0,0,0,-1,42,347,0,-1,532,24,9,273,839,-2,"No"
0,42,0,3,-1,-1,0,0,1,0,1,0,0,0,0,-1,29,0,0,-1,4,0,0,0,4,-2,"No"
1,547,1,20,-1,-1,1,0,1,0,2,2,0,0,0,-1,19,12,0,-1,31,2,1,0,34,-2,"No"
0,60,0,0,-1,-1,0,0,1,0,0,0,0,0,0,-1,50,0,0,-1,7,0,0,0,8,-2,"No"
1,162,0,8,-1,-1,0,1,1,0,1,1,0,0,0,-1,16,3,0,-1,14,1,0,0,15,-2,"No"
0,1427,8,65,-1,-1,5,1,7,0,13,7,0,0,0,-1,4,60,0,-1,78,5,1,41,125,-2,"No"
0,44,0,2,-1,-1,0,0,1,0,1,1,0,0,0,-1,50,2,0,-1,4,0,0,0,5,-2,"No"
35,1081,4,41,-1,-1,2,0,3,0,6,4,0,0,0,-1,31,34,0,-1,54,3,3,30,90,-2,"No"
1,1144,1,43,-1,-1,2,1,4,0,8,5,0,0,0,-1,43,35,0,-1,52,2,0,46,100,-2,"No"
0,490,1,22,-1,-1,1,1,1,0,3,2,0,0,0,-1,21,20,0,-1,37,1,1,0,39,-2,"No"
0,438,1,13,-1,-1,1,1,3,0,4,3,0,0,0,-1,58,17,0,-1,27,1,0,13,41,-2,"No"
2,489,2,27,-1,-1,1,0,1,0,4,2,0,0,0,-1,44,11,0,-1,36,2,0,0,38,-2,"No"
4,506,1,20,-1,-1,1,1,1,0,4,2,0,0,0,-1,44,8,0,-1,33,2,0,0,35,-2,"No"
39,2057,11,92,-1,-1,5,4,4,0,22,8,0,0,0,-1,5,59,0,-1,104,4,0,57,166,-2,"No"
37,2168,8,88,-1,-1,3,3,3,0,10,6,0,0,0,-1,28,45,0,-1,85,0,0,49,134,-2,"No"
17,1816,6,95,-1,-1,3,2,4,0,12,7,0,0,0,-1,53,62,0,-1,67,5,0,69,141,-2,"No"
1,75,0,3,-1,-1,0,0,1,0,1,0,0,0,0,-1,23,3,0,-1,7,1,0,0,8,-2,"No"
0,142,1,0,-1,-1,1,0,2,0,2,1,0,0,0,-1,7,7,0,-1,11,1,0,9,22,-2,"No"
4,648,4,41,-1,-1,1,1,3,0,6,3,0,0,0,-1,51,34,0,-1,38,1,0,21,60,-2,"No"
